index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,decade
1289,ts43209,The Cuba Libre Story,SHOW,2015,TV-14,45,history,['DE'],2.0,tt5319838,7.6,1583.0,2010
1289,ts43209,The Cuba Libre Story,SHOW,2015,TV-14,45,european,['DE'],2.0,tt5319838,7.6,1583.0,2010
1290,tm239676,Hush,MOVIE,2016,R,82,horror,['US'],1.0,tt5022702,6.6,123667.0,2010
1290,tm239676,Hush,MOVIE,2016,R,82,thriller,['US'],1.0,tt5022702,6.6,123667.0,2010
1291,ts42169,ERASED,SHOW,2016,TV-14,22,drama,['JP'],1.0,tt5249462,8.5,42699.0,2010
1291,ts42169,ERASED,SHOW,2016,TV-14,22,animation,['JP'],1.0,tt5249462,8.5,42699.0,2010
1291,ts42169,ERASED,SHOW,2016,TV-14,22,fantasy,['JP'],1.0,tt5249462,8.5,42699.0,2010
1291,ts42169,ERASED,SHOW,2016,TV-14,22,scifi,['JP'],1.0,tt5249462,8.5,42699.0,2010
1291,ts42169,ERASED,SHOW,2016,TV-14,22,thriller,['JP'],1.0,tt5249462,8.5,42699.0,2010
1292,ts41289,Flowers,SHOW,2016,TV-14,25,drama,['GB'],2.0,tt5619658,8.1,5468.0,2010
1292,ts41289,Flowers,SHOW,2016,TV-14,25,comedy,['GB'],2.0,tt5619658,8.1,5468.0,2010
1292,ts41289,Flowers,SHOW,2016,TV-14,25,european,['GB'],2.0,tt5619658,8.1,5468.0,2010
1293,tm138297,The Conjuring 2,MOVIE,2016,R,134,thriller,['US'],1.0,tt3065204,7.3,260693.0,2010
1293,tm138297,The Conjuring 2,MOVIE,2016,R,134,horror,['US'],1.0,tt3065204,7.3,260693.0,2010
1293,tm138297,The Conjuring 2,MOVIE,2016,R,134,drama,['US'],1.0,tt3065204,7.3,260693.0,2010
1294,ts38511,Love,SHOW,2016,TV-MA,32,drama,['US'],3.0,tt4061080,7.7,41362.0,2010
1294,ts38511,Love,SHOW,2016,TV-MA,32,comedy,['US'],3.0,tt4061080,7.7,41362.0,2010
1294,ts38511,Love,SHOW,2016,TV-MA,32,romance,['US'],3.0,tt4061080,7.7,41362.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,animation,['JP'],1.0,tt5923962,7.1,14501.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,scifi,['JP'],1.0,tt5923962,7.1,14501.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,action,['JP'],1.0,tt5923962,7.1,14501.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,drama,['JP'],1.0,tt5923962,7.1,14501.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,fantasy,['JP'],1.0,tt5923962,7.1,14501.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,thriller,['JP'],1.0,tt5923962,7.1,14501.0,2010
1295,tm245271,Gantz:O,MOVIE,2016,NC-17,95,horror,['JP'],1.0,tt5923962,7.1,14501.0,2010
1296,tm134791,Unfriended,MOVIE,2015,R,82,thriller,['US'],1.0,tt3901018,5.5,73854.0,2010
1296,tm134791,Unfriended,MOVIE,2015,R,82,horror,['US'],1.0,tt3901018,5.5,73854.0,2010
1296,tm134791,Unfriended,MOVIE,2015,R,82,drama,['US'],1.0,tt3901018,5.5,73854.0,2010
1297,ts21986,Good Witch,SHOW,2015,TV-G,43,scifi,['US'],7.0,tt3906732,7.2,10392.0,2010
1297,ts21986,Good Witch,SHOW,2015,TV-G,43,comedy,['US'],7.0,tt3906732,7.2,10392.0,2010
1297,ts21986,Good Witch,SHOW,2015,TV-G,43,drama,['US'],7.0,tt3906732,7.2,10392.0,2010
1297,ts21986,Good Witch,SHOW,2015,TV-G,43,fantasy,['US'],7.0,tt3906732,7.2,10392.0,2010
1298,ts41149,The Ranch,SHOW,2016,TV-MA,30,comedy,['US'],5.0,tt4998212,7.4,37890.0,2010
1298,ts41149,The Ranch,SHOW,2016,TV-MA,30,drama,['US'],5.0,tt4998212,7.4,37890.0,2010
1298,ts41149,The Ranch,SHOW,2016,TV-MA,30,western,['US'],5.0,tt4998212,7.4,37890.0,2010
1299,ts52829,Paranoid,SHOW,2016,Unknown,44,crime,['GB'],1.0,tt5839454,6.7,8343.0,2010
1299,ts52829,Paranoid,SHOW,2016,Unknown,44,thriller,['GB'],1.0,tt5839454,6.7,8343.0,2010
1299,ts52829,Paranoid,SHOW,2016,Unknown,44,drama,['GB'],1.0,tt5839454,6.7,8343.0,2010
1299,ts52829,Paranoid,SHOW,2016,Unknown,44,european,['GB'],1.0,tt5839454,6.7,8343.0,2010
1300,tm135106,In a Valley of Violence,MOVIE,2016,R,104,thriller,['US'],1.0,tt3608930,6.0,18452.0,2010
1300,tm135106,In a Valley of Violence,MOVIE,2016,R,104,western,['US'],1.0,tt3608930,6.0,18452.0,2010
1300,tm135106,In a Valley of Violence,MOVIE,2016,R,104,drama,['US'],1.0,tt3608930,6.0,18452.0,2010
1300,tm135106,In a Valley of Violence,MOVIE,2016,R,104,crime,['US'],1.0,tt3608930,6.0,18452.0,2010
1300,tm135106,In a Valley of Violence,MOVIE,2016,R,104,action,['US'],1.0,tt3608930,6.0,18452.0,2010
1301,ts35775,Wet Hot American Summer: First Day of Camp,SHOW,2015,TV-MA,30,comedy,['US'],2.0,tt4341672,7.4,23674.0,2010
1302,ts41975,Shooter,SHOW,2016,TV-14,41,war,['US'],3.0,tt4181172,7.5,35547.0,2010
1302,ts41975,Shooter,SHOW,2016,TV-14,41,drama,['US'],3.0,tt4181172,7.5,35547.0,2010
1302,ts41975,Shooter,SHOW,2016,TV-14,41,action,['US'],3.0,tt4181172,7.5,35547.0,2010
1303,tm196125,"Hello, My Name Is Doris",MOVIE,2015,R,95,romance,['US'],1.0,tt3766394,6.6,20377.0,2010
1303,tm196125,"Hello, My Name Is Doris",MOVIE,2015,R,95,comedy,['US'],1.0,tt3766394,6.6,20377.0,2010
1303,tm196125,"Hello, My Name Is Doris",MOVIE,2015,R,95,drama,['US'],1.0,tt3766394,6.6,20377.0,2010
1304,ts41490,Hap and Leonard,SHOW,2016,TV-MA,42,action,['US'],3.0,tt3729898,7.6,7577.0,2010
1304,ts41490,Hap and Leonard,SHOW,2016,TV-MA,42,drama,['US'],3.0,tt3729898,7.6,7577.0,2010
1304,ts41490,Hap and Leonard,SHOW,2016,TV-MA,42,crime,['US'],3.0,tt3729898,7.6,7577.0,2010
1304,ts41490,Hap and Leonard,SHOW,2016,TV-MA,42,thriller,['US'],3.0,tt3729898,7.6,7577.0,2010
1305,ts36177,Glitch,SHOW,2015,TV-MA,52,scifi,['AU'],3.0,tt4192782,7.3,17240.0,2010
1305,ts36177,Glitch,SHOW,2015,TV-MA,52,drama,['AU'],3.0,tt4192782,7.3,17240.0,2010
1305,ts36177,Glitch,SHOW,2015,TV-MA,52,horror,['AU'],3.0,tt4192782,7.3,17240.0,2010
1305,ts36177,Glitch,SHOW,2015,TV-MA,52,thriller,['AU'],3.0,tt4192782,7.3,17240.0,2010
1306,ts37464,Occupied,SHOW,2015,TV-MA,45,war,['NO'],3.0,tt4192998,7.7,8839.0,2010
1306,ts37464,Occupied,SHOW,2015,TV-MA,45,thriller,['NO'],3.0,tt4192998,7.7,8839.0,2010
1306,ts37464,Occupied,SHOW,2015,TV-MA,45,drama,['NO'],3.0,tt4192998,7.7,8839.0,2010
1307,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,fantasy,"['ES', 'US', 'GB']",1.0,tt3416532,7.5,86614.0,2010
1307,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,drama,"['ES', 'US', 'GB']",1.0,tt3416532,7.5,86614.0,2010
1307,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,thriller,"['ES', 'US', 'GB']",1.0,tt3416532,7.5,86614.0,2010
1307,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,animation,"['ES', 'US', 'GB']",1.0,tt3416532,7.5,86614.0,2010
1307,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,family,"['ES', 'US', 'GB']",1.0,tt3416532,7.5,86614.0,2010
1307,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,european,"['ES', 'US', 'GB']",1.0,tt3416532,7.5,86614.0,2010
1308,ts37971,Master of None,SHOW,2015,TV-MA,32,drama,['US'],3.0,tt4635276,8.3,72341.0,2010
1308,ts37971,Master of None,SHOW,2015,TV-MA,32,comedy,['US'],3.0,tt4635276,8.3,72341.0,2010
1309,ts21885,Unbreakable Kimmy Schmidt,SHOW,2015,TV-14,30,comedy,['US'],4.0,tt3339966,7.6,70242.0,2010
1309,ts21885,Unbreakable Kimmy Schmidt,SHOW,2015,TV-14,30,drama,['US'],4.0,tt3339966,7.6,70242.0,2010
1310,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,thriller,"['GB', 'IR', 'JO', 'QA']",1.0,tt4273292,6.8,27125.0,2010
1310,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,horror,"['GB', 'IR', 'JO', 'QA']",1.0,tt4273292,6.8,27125.0,2010
1310,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,war,"['GB', 'IR', 'JO', 'QA']",1.0,tt4273292,6.8,27125.0,2010
1310,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,drama,"['GB', 'IR', 'JO', 'QA']",1.0,tt4273292,6.8,27125.0,2010
1310,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,fantasy,"['GB', 'IR', 'JO', 'QA']",1.0,tt4273292,6.8,27125.0,2010
1311,ts38783,Secret City,SHOW,2016,TV-MA,50,war,['AU'],3.0,tt4976512,7.4,7831.0,2010
1311,ts38783,Secret City,SHOW,2016,TV-MA,50,thriller,['AU'],3.0,tt4976512,7.4,7831.0,2010
1312,tm219233,Loving,MOVIE,2016,PG-13,123,drama,"['GB', 'US']",1.0,tt4669986,7.0,34139.0,2010
1312,tm219233,Loving,MOVIE,2016,PG-13,123,romance,"['GB', 'US']",1.0,tt4669986,7.0,34139.0,2010
1313,ts36983,Fuller House,SHOW,2016,TV-Y7,27,comedy,['US'],5.0,tt3986586,6.7,27148.0,2010
1313,ts36983,Fuller House,SHOW,2016,TV-Y7,27,family,['US'],5.0,tt3986586,6.7,27148.0,2010
1314,ts41963,Easy,SHOW,2016,TV-MA,30,drama,['US'],3.0,tt5562056,6.9,13569.0,2010
1314,ts41963,Easy,SHOW,2016,TV-MA,30,comedy,['US'],3.0,tt5562056,6.9,13569.0,2010
1315,ts52838,3%,SHOW,2016,TV-MA,45,scifi,['BR'],4.0,tt4922804,7.3,25077.0,2010
1315,ts52838,3%,SHOW,2016,TV-MA,45,action,['BR'],4.0,tt4922804,7.3,25077.0,2010
1315,ts52838,3%,SHOW,2016,TV-MA,45,drama,['BR'],4.0,tt4922804,7.3,25077.0,2010
1315,ts52838,3%,SHOW,2016,TV-MA,45,thriller,['BR'],4.0,tt4922804,7.3,25077.0,2010
1316,ts38204,Making a Murderer,SHOW,2015,TV-14,62,crime,['US'],2.0,tt5189670,8.6,93456.0,2010
1316,ts38204,Making a Murderer,SHOW,2015,TV-14,62,documentation,['US'],2.0,tt5189670,8.6,93456.0,2010
1317,tm199700,The Danish Girl,MOVIE,2015,R,119,drama,"['DE', 'GB', 'US', 'BE', 'DK']",1.0,tt0810819,7.1,180805.0,2010
1317,tm199700,The Danish Girl,MOVIE,2015,R,119,romance,"['DE', 'GB', 'US', 'BE', 'DK']",1.0,tt0810819,7.1,180805.0,2010
1317,tm199700,The Danish Girl,MOVIE,2015,R,119,european,"['DE', 'GB', 'US', 'BE', 'DK']",1.0,tt0810819,7.1,180805.0,2010
1318,tm200126,He Never Died,MOVIE,2015,R,99,horror,"['CA', 'US']",1.0,tt3823012,6.4,19936.0,2010
1318,tm200126,He Never Died,MOVIE,2015,R,99,fantasy,"['CA', 'US']",1.0,tt3823012,6.4,19936.0,2010
1318,tm200126,He Never Died,MOVIE,2015,R,99,drama,"['CA', 'US']",1.0,tt3823012,6.4,19936.0,2010
1318,tm200126,He Never Died,MOVIE,2015,R,99,thriller,"['CA', 'US']",1.0,tt3823012,6.4,19936.0,2010
1318,tm200126,He Never Died,MOVIE,2015,R,99,comedy,"['CA', 'US']",1.0,tt3823012,6.4,19936.0,2010
1319,tm132273,Home,MOVIE,2015,PG,95,fantasy,['US'],1.0,tt2224026,6.6,100705.0,2010
1319,tm132273,Home,MOVIE,2015,PG,95,scifi,['US'],1.0,tt2224026,6.6,100705.0,2010
1319,tm132273,Home,MOVIE,2015,PG,95,comedy,['US'],1.0,tt2224026,6.6,100705.0,2010
1319,tm132273,Home,MOVIE,2015,PG,95,family,['US'],1.0,tt2224026,6.6,100705.0,2010
1319,tm132273,Home,MOVIE,2015,PG,95,animation,['US'],1.0,tt2224026,6.6,100705.0,2010
1320,ts36046,BUNK'D,SHOW,2015,TV-G,24,comedy,['US'],5.0,tt4591680,5.3,3174.0,2010
1320,ts36046,BUNK'D,SHOW,2015,TV-G,24,family,['US'],5.0,tt4591680,5.3,3174.0,2010
1320,ts36046,BUNK'D,SHOW,2015,TV-G,24,drama,['US'],5.0,tt4591680,5.3,3174.0,2010
1321,ts36545,Quantico,SHOW,2015,TV-14,43,drama,['US'],3.0,tt4428122,6.6,60305.0,2010
1321,ts36545,Quantico,SHOW,2015,TV-14,43,thriller,['US'],3.0,tt4428122,6.6,60305.0,2010
1321,ts36545,Quantico,SHOW,2015,TV-14,43,crime,['US'],3.0,tt4428122,6.6,60305.0,2010
1322,tm139532,Before I Wake,MOVIE,2016,PG-13,97,drama,['US'],1.0,tt3176922,6.2,45243.0,2010
1322,tm139532,Before I Wake,MOVIE,2016,PG-13,97,fantasy,['US'],1.0,tt3176922,6.2,45243.0,2010
1322,tm139532,Before I Wake,MOVIE,2016,PG-13,97,horror,['US'],1.0,tt3176922,6.2,45243.0,2010
1322,tm139532,Before I Wake,MOVIE,2016,PG-13,97,thriller,['US'],1.0,tt3176922,6.2,45243.0,2010
1323,ts36856,F is for Family,SHOW,2015,TV-MA,28,comedy,['US'],5.0,tt4326894,8.0,36050.0,2010
1323,ts36856,F is for Family,SHOW,2015,TV-MA,28,animation,['US'],5.0,tt4326894,8.0,36050.0,2010
1323,ts36856,F is for Family,SHOW,2015,TV-MA,28,drama,['US'],5.0,tt4326894,8.0,36050.0,2010
1324,tm219248,The Fundamentals of Caring,MOVIE,2016,R,97,drama,['US'],1.0,tt2452386,7.3,70542.0,2010
1324,tm219248,The Fundamentals of Caring,MOVIE,2016,R,97,comedy,['US'],1.0,tt2452386,7.3,70542.0,2010
1325,tm220594,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,Unknown,98,documentation,"['UA', 'GB', 'US']",1.0,tt4908644,8.3,17710.0,2010
1326,ts35362,Locked Up,SHOW,2015,TV-MA,50,drama,['ES'],4.0,tt4524056,8.2,21388.0,2010
1326,ts35362,Locked Up,SHOW,2015,TV-MA,50,thriller,['ES'],4.0,tt4524056,8.2,21388.0,2010
1326,ts35362,Locked Up,SHOW,2015,TV-MA,50,action,['ES'],4.0,tt4524056,8.2,21388.0,2010
1326,ts35362,Locked Up,SHOW,2015,TV-MA,50,comedy,['ES'],4.0,tt4524056,8.2,21388.0,2010
1326,ts35362,Locked Up,SHOW,2015,TV-MA,50,european,['ES'],4.0,tt4524056,8.2,21388.0,2010
1327,tm239743,Batman: The Killing Joke,MOVIE,2016,R,72,drama,['US'],1.0,tt4853102,6.4,55806.0,2010
1327,tm239743,Batman: The Killing Joke,MOVIE,2016,R,72,crime,['US'],1.0,tt4853102,6.4,55806.0,2010
1327,tm239743,Batman: The Killing Joke,MOVIE,2016,R,72,thriller,['US'],1.0,tt4853102,6.4,55806.0,2010
